	17	2	3	4	5	6	1	1	2	3	4	5	6	4	5	6	1	2	3	4	5	6	1	2	3	2	3	4	5	6	1	1	2	3	4	5	6	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	1	2	3	4	5	6	4	5	6	1	2	3
	18	3	4	5	6	1	2	3	4	5	6	1	2	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	4	5	6	1	2	3	5	6	1	2	3	4	1	2	3	4	5	6	5	6	1	2	3	4	3	4	5	6	1	2	5	6	1	2	3	4
	19	4	5	6	1	2	3	4	5	6	1	2	3	3	4	5	6	1	2	5	6	1	2	3	4	1	2	3	4	5	6	5	6	1	2	3	4	1	2	3	4	5	6	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	1	2	3	4	5	6
	20	1	2	3	4	5	6	1	2	3	4	5	6	5	6	1	2	3	4	3	4	5	6	1	2	5	6	1	2	3	4	1	2	3	4	5	6	5	6	1	2	3	4	1	2	3	4	5	6	5	6	1	2	3	4	6	1	2	3	4	5	3	4	5	6	1	2
	21	6	1	2	3	4	5	4	5	6	1	2	3	3	4	5	6	1	2	3	4	5	6	1	2	5	6	1	2	3	4	6	1	2	3	4	5	4	5	6	1	2	3	5	6	1	2	3	4	6	1	2	3	4	5	5	6	1	2	3	4	6	1	2	3	4	5
	22	1	2	3	4	5	6	5	6	1	2	3	4	5	6	1	2	3	4	2	3	4	5	6	1	3	4	5	6	1	2	1	2	3	4	5	6	5	6	1	2	3	4	5	6	1	2	3	4	2	3	4	5	6	1	3	4	5	6	1	2	5	6	1	2	3	4
	23	1	2	3	4	5	6	6	1	2	3	4	5	2	3	4	5	6	1	6	1	2	3	4	5	6	1	2	3	4	5	5	6	1	2	3	4	3	4	5	6	1	2	6	1	2	3	4	5	5	6	1	2	3	4	5	6	1	2	3	4	1	2	3	4	5	6
	24	6	1	2	3	4	5	3	4	5	6	1	2	2	3	4	5	6	1	2	3	4	5	6	1	1	2	3	4	5	6	6	1	2	3	4	5	4	5	6	1	2	3	2	3	4	5	6	1	2	3	4	5	6	1	5	6	1	2	3	4	2	3	4	5	6	1
	25	1	2	3	4	5	6	2	3	4	5	6	1	5	6	1	2	3	4	4	5	6	1	2	3	4	5	6	1	2	3	1	2	3	4	5	6	3	4	5	6	1	2	5	6	1	2	3	4	1	2	3	4	5	6	4	5	6	1	2	3	6	1	2	3	4	5
	26	2	3	4	5	6	1	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	3	4	5	6	1	2	6	1	2	3	4	5	4	5	6	1	2	3	3	4	5	6	1	2	6	1	2	3	4	5	2	3	4	5	6	1	3	4	5	6	1	2
	27	4	5	6	1	2	3	1	2	3	4	5	6	3	4	5	6	1	2	5	6	1	2	3	4	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	4	5	6	1	2	3	4	5	6	1	2	3	1	2	3	4	5	6	2	3	4	5	6	1
	28	2	3	4	5	6	1	4	5	6	1	2	3	3	4	5	6	1	2	1	2	3	4	5	6	4	5	6	1	2	3	3	4	5	6	1	2	2	3	4	5	6	1	4	5	6	1	2	3	6	1	2	3	4	5	4	5	6	1	2	3	3	4	5	6	1	2
	29	5	6	1	2	3	4	2	3	4	5	6	1	1	2	3	4	5	6	4	5	6	1	2	3	6	1	2	3	4	5	4	5	6	1	2	3	3	4	5	6	1	2	3	4	5	6	1	2	6	1	2	3	4	5	1	2	3	4	5	6	6	1	2	3	4	5
	30	6	1	2	3	4	5	2	3	4	5	6	1	3	4	5	6	1	2	3	4	5	6	1	2	1	2	3	4	5	6	2	3	4	5	6	1	1	2	3	4	5	6	6	1	2	3	4	5	5	6	1	2	3	4	6	1	2	3	4	5	3	4	5	6	1	2
	31	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3	6	1	2	3	4	5	6	1	2	3	4	5	5	6	1	2	3	4	5	6	1	2	3	4	1	2	3	4	5	6	3	4	5	6	1	2	3	4	5	6	1	2	2	3	4	5	6	1
	32	1	2	3	4	5	6	2	3	4	5	6	1	6	1	2	3	4	5	5	6	1	2	3	4	3	4	5	6	1	2	3	4	5	6	1	2	5	6	1	2	3	4	4	5	6	1	2	3	6	1	2	3	4	5	4	5	6	1	2	3	1	2	3	4	5	6
	33	5	6	1	2	3	4	2	3	4	5	6	1	6	1	2	3	4	5	1	2	3	4	5	6	4	5	6	1	2	3	6	1	2	3	4	5	5	6	1	2	3	4	1	2	3	4	5	6	6	1	2	3	4	5	1	2	3	4	5	6	3	4	5	6	1	2
	34	1	2	3	4	5	6	6	1	2	3	4	5	5	6	1	2	3	4	5	6	1	2	3	4	1	2	3	4	5	6	5	6	1	2	3	4	1	2	3	4	5	6	6	1	2	3	4	5	1	2	3	4	5	6	2	3	4	5	6	1	2	3	4	5	6	1
	35	4	5	6	1	2	3	2	3	4	5	6	1	1	2	3	4	5	6	2	3	4	5	6	1	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	4	5	6	1	2	3	3	4	5	6	1	2	5	6	1	2	3	4	2	3	4	5	6	1
	36	4	5	6	1	2	3	1	2	3	4	5	6	5	6	1	2	3	4	4	5	6	1	2	3	6	1	2	3	4	5	4	5	6	1	2	3	3	4	5	6	1	2	2	3	4	5	6	1	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6
	37	4	5	6	1	2	3	1	2	3	4	5	6	1	2	3	4	5	6	4	5	6	1	2	3	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3	1	2	3	4	5	6	5	6	1	2	3	4	1	2	3	4	5	6	5	6	1	2	3	4
	38	3	4	5	6	1	2	2	3	4	5	6	1	4	5	6	1	2	3	1	2	3	4	5	6	1	2	3	4	5	6	3	4	5	6	1	2	3	4	5	6	1	2	4	5	6	1	2	3	3	4	5	6	1	2	4	5	6	1	2	3	2	3	4	5	6	1
	39	6	1	2	3	4	5	4	5	6	1	2	3	5	6	1	2	3	4	4	5	6	1	2	3	5	6	1	2	3	4	2	3	4	5	6	1	3	4	5	6	1	2	1	2	3	4	5	6	5	6	1	2	3	4	1	2	3	4	5	6	4	5	6	1	2	3
	40	4	5	6	1	2	3	1	2	3	4	5	6	6	1	2	3	4	5	3	4	5	6	1	2	5	6	1	2	3	4	1	2	3	4	5	6	3	4	5	6	1	2	1	2	3	4	5	6	1	2	3	4	5	6	4	5	6	1	2	3	6	1	2	3	4	5
	41	1	2	3	4	5	6	4	5	6	1	2	3	1	2	3	4	5	6	3	4	5	6	1	2	2	3	4	5	6	1	2	3	4	5	6	1	6	1	2	3	4	5	6	1	2	3	4	5	1	2	3	4	5	6	2	3	4	5	6	1	2	3	4	5	6	1
	42	3	4	5	6	1	2	2	3	4	5	6	1	2	3	4	5	6	1	1	2	3	4	5	6	1	2	3	4	5	6	4	5	6	1	2	3	3	4	5	6	1	2	4	5	6	1	2	3	5	6	1	2	3	4	1	2	3	4	5	6	1	2	3	4	5	6
	43	1	2	3	4	5	6	6	1	2	3	4	5	1	2	3	4	5	6	3	4	5	6	1	2	2	3	4	5	6	1	1	2	3	4	5	6	1	2	3	4	5	6	5	6	1	2	3	4	1	2	3	4	5	6	3	4	5	6	1	2	4	5	6	1	2	3
	44	5	6	1	2	3	4	6	1	2	3	4	5	5	6	1	2	3	4	6	1	2	3	4	5	1	2	3	4	5	6	5	6	1	2	3	4	5	6	1	2	3	4	3	4	5	6	1	2	1	2	3	4	5	6	6	1	2	3	4	5	3	4	5	6	1	2
	45	6	1	2	3	4	5	2	3	4	5	6	1	2	3	4	5	6	1	3	4	5	6	1	2	2	3	4	5	6	1	1	2	3	4	5	6	1	2	3	4	5	6	6	1	2	3	4	5	2	3	4	5	6	1	5	6	1	2	3	4	2	3	4	5	6	1
	46	1	2	3	4	5	6	3	4	5	6	1	2	6	1	2	3	4	5	5	6	1	2	3	4	5	6	1	2	3	4	6	1	2	3	4	5	4	5	6	1	2	3	2	3	4	5	6	1	3	4	5	6	1	2	6	1	2	3	4	5	1	2	3	4	5	6
	47	3	4	5	6	1	2	6	1	2	3	4	5	2	3	4	5	6	1	6	1	2	3	4	5	3	4	5	6	1	2	4	5	6	1	2	3	2	3	4	5	6	1	5	6	1	2	3	4	4	5	6	1	2	3	3	4	5	6	1	2	3	4	5	6	1	2
	48	5	6	1	2	3	4	6	1	2	3	4	5	1	2	3	4	5	6	6	1	2	3	4	5	5	6	1	2	3	4	1	2	3	4	5	6	1	2	3	4	5	6	3	4	5	6	1	2	5	6	1	2	3	4	1	2	3	4	5	6	4	5	6	1	2	3
	49	5	6	1	2	3	4	2	3	4	5	6	1	6	1	2	3	4	5	6	1	2	3	4	5	2	3	4	5	6	1	5	6	1	2	3	4	3	4	5	6	1	2	6	1	2	3	4	5	6	1	2	3	4	5	4	5	6	1	2	3	1	2	3	4	5	6
	50	5	6	1	2	3	4	4	5	6	1	2	3	2	3	4	5	6	1	6	1	2	3	4	5	3	4	5	6	1	2	4	5	6	1	2	3	6	1	2	3	4	5	5	6	1	2	3	4	2	3	4	5	6	1	5	6	1	2	3	4	2	3	4	5	6	1
	51	5	6	1	2	3	4	1	2	3	4	5	6	3	4	5	6	1	2	1	2	3	4	5	6	2	3	4	5	6	1	2	3	4	5	6	1	5	6	1	2	3	4	6	1	2	3	4	5	6	1	2	3	4	5	3	4	5	6	1	2	6	1	2	3	4	5
	52	3	4	5	6	1	2	6	1	2	3	4	5	1	2	3	4	5	6	6	1	2	3	4	5	2	3	4	5	6	1	1	2	3	4	5	6	6	1	2	3	4	5	4	5	6	1	2	3	2	3	4	5	6	1	6	1	2	3	4	5	5	6	1	2	3	4
	53	2	3	4	5	6	1	3	4	5	6	1	2	1	2	3	4	5	6	3	4	5	6	1	2	3	4	5	6	1	2	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3	3	4	5	6	1	2
	54	1	2	3	4	5	6	6	1	2	3	4	5	3	4	5	6	1	2	6	1	2	3	4	5	2	3	4	5	6	1	5	6	1	2	3	4	2	3	4	5	6	1	6	1	2	3	4	5	6	1	2	3	4	5	4	5	6	1	2	3	2	3	4	5	6	1
	55	3	4	5	6	1	2	1	2	3	4	5	6	2	3	4	5	6	1	2	3	4	5	6	1	4	5	6	1	2	3	3	4	5	6	1	2	2	3	4	5	6	1	3	4	5	6	1	2	4	5	6	1	2	3	6	1	2	3	4	5	5	6	1	2	3	4
	56	2	3	4	5	6	1	3	4	5	6	1	2	4	5	6	1	2	3	1	2	3	4	5	6	4	5	6	1	2	3	3	4	5	6	1	2	4	5	6	1	2	3	5	6	1	2	3	4	4	5	6	1	2	3	2	3	4	5	6	1	3	4	5	6	1	2
	57	1	2	3	4	5	6	4	5	6	1	2	3	5	6	1	2	3	4	4	5	6	1	2	3	6	1	2	3	4	5	5	6	1	2	3	4	3	4	5	6	1	2	3	4	5	6	1	2	2	3	4	5	6	1	6	1	2	3	4	5	4	5	6	1	2	3
	58	1	2	3	4	5	6	1	2	3	4	5	6	6	1	2	3	4	5	4	5	6	1	2	3	6	1	2	3	4	5	6	1	2	3	4	5	3	4	5	6	1	2	1	2	3	4	5	6	1	2	3	4	5	6	6	1	2	3	4	5	1	2	3	4	5	6
	59	2	3	4	5	6	1	3	4	5	6	1	2	6	1	2	3	4	5	1	2	3	4	5	6	5	6	1	2	3	4	5	6	1	2	3	4	4	5	6	1	2	3	3	4	5	6	1	2	3	4	5	6	1	2	2	3	4	5	6	1	2	3	4	5	6	1
	60	1	2	3	4	5	6	6	1	2	3	4	5	5	6	1	2	3	4	2	3	4	5	6	1	3	4	5	6	1	2	2	3	4	5	6	1	1	2	3	4	5	6	4	5	6	1	2	3	1	2	3	4	5	6	2	3	4	5	6	1	3	4	5	6	1	2
	61	4	5	6	1	2	3	3	4	5	6	1	2	1	2	3	4	5	6	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3	5	6	1	2	3	4	2	3	4	5	6	1	3	4	5	6	1	2	2	3	4	5	6	1	6	1	2	3	4	5
	62	6	1	2	3	4	5	5	6	1	2	3	4	4	5	6	1	2	3	2	3	4	5	6	1	1	2	3	4	5	6	6	1	2	3	4	5	1	2	3	4	5	6	1	2	3	4	5	6	6	1	2	3	4	5	5	6	1	2	3	4	1	2	3	4	5	6
	63	4	5	6	1	2	3	1	2	3	4	5	6	2	3	4	5	6	1	5	6	1	2	3	4	3	4	5	6	1	2	2	3	4	5	6	1	3	4	5	6	1	2	2	3	4	5	6	1	6	1	2	3	4	5	1	2	3	4	5	6	3	4	5	6	1	2
	64	3	4	5	6	1	2	1	2	3	4	5	6	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	2	3	4	5	6	1	5	6	1	2	3	4	2	3	4	5	6	1	2	3	4	5	6	1	4	5	6	1	2	3	6	1	2	3	4	5
	65	5	6	1	2	3	4	2	3	4	5	6	1	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	4	5	6	1	2	3	2	3	4	5	6	1	5	6	1	2	3	4	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5
	66	1	2	3	4	5	6	5	6	1	2	3	4	6	1	2	3	4	5	5	6	1	2	3	4	3	4	5	6	1	2	3	4	5	6	1	2	6	1	2	3	4	5	2	3	4	5	6	1	3	4	5	6	1	2	4	5	6	1	2	3	5	6	1	2	3	4
	67	2	3	4	5	6	1	5	6	1	2	3	4	2	3	4	5	6	1	6	1	2	3	4	5	2	3	4	5	6	1	6	1	2	3	4	5	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	6	1	2	3	4	5
	68	2	3	4	5	6	1	6	1	2	3	4	5	1	2	3	4	5	6	1	2	3	4	5	6	3	4	5	6	1	2	2	3	4	5	6	1	5	6	1	2	3	4	5	6	1	2	3	4	6	1	2	3	4	5	4	5	6	1	2	3	1	2	3	4	5	6
	69	6	1	2	3	4	5	4	5	6	1	2	3	5	6	1	2	3	4	2	3	4	5	6	1	4	5	6	1	2	3	5	6	1	2	3	4	3	4	5	6	1	2	6	1	2	3	4	5	2	3	4	5	6	1	4	5	6	1	2	3	3	4	5	6	1	2
	70	1	2	3	4	5	6	5	6	1	2	3	4	5	6	1	2	3	4	3	4	5	6	1	2	1	2	3	4	5	6	1	2	3	4	5	6	6	1	2	3	4	5	5	6	1	2	3	4	6	1	2	3	4	5	6	1	2	3	4	5	1	2	3	4	5	6
	71	3	4	5	6	1	2	5	6	1	2	3	4	1	2	3	4	5	6	1	2	3	4	5	6	4	5	6	1	2	3	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	4	5	6	1	2	3	2	3	4	5	6	1	6	1	2	3	4	5
	72	5	6	1	2	3	4	2	3	4	5	6	1	3	4	5	6	1	2	2	3	4	5	6	1	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3	5	6	1	2	3	4	1	2	3	4	5	6	2	3	4	5	6	1	4	5	6	1	2	3
	73	5	6	1	2	3	4	5	6	1	2	3	4	3	4	5	6	1	2	6	1	2	3	4	5	3	4	5	6	1	2	1	2	3	4	5	6	4	5	6	1	2	3	5	6	1	2	3	4	3	4	5	6	1	2	1	2	3	4	5	6	6	1	2	3	4	5
	74	3	4	5	6	1	2	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	2	3	4	5	6	1	2	3	4	5	6	1	5	6	1	2	3	4	5	6	1	2	3	4	2	3	4	5	6	1	3	4	5	6	1	2	5	6	1	2	3	4
	75	6	1	2	3	4	5	1	2	3	4	5	6	2	3	4	5	6	1	5	6	1	2	3	4	5	6	1	2	3	4	3	4	5	6	1	2	3	4	5	6	1	2	1	2	3	4	5	6	6	1	2	3	4	5	5	6	1	2	3	4	6	1	2	3	4	5
	76	4	5	6	1	2	3	4	5	6	1	2	3	1	2	3	4	5	6	4	5	6	1	2	3	5	6	1	2	3	4	6	1	2	3	4	5	4	5	6	1	2	3	5	6	1	2	3	4	4	5	6	1	2	3	5	6	1	2	3	4	5	6	1	2	3	4
	77	5	6	1	2	3	4	2	3	4	5	6	1	5	6	1	2	3	4	2	3	4	5	6	1	1	2	3	4	5	6	1	2	3	4	5	6	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	5	6	1	2	3	4
	78	4	5	6	1	2	3	3	4	5	6	1	2	5	6	1	2	3	4	1	2	3	4	5	6	2	3	4	5	6	1	3	4	5	6	1	2	6	1	2	3	4	5	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	5	6	1	2	3	4
	79	1	2	3	4	5	6	5	6	1	2	3	4	3	4	5	6	1	2	3	4	5	6	1	2	4	5	6	1	2	3	5	6	1	2	3	4	5	6	1	2	3	4	3	4	5	6	1	2	6	1	2	3	4	5	6	1	2	3	4	5	4	5	6	1	2	3
	80	2	3	4	5	6	1	4	5	6	1	2	3	4	5	6	1	2	3	3	4	5	6	1	2	5	6	1	2	3	4	5	6	1	2	3	4	1	2	3	4	5	6	6	1	2	3	4	5	1	2	3	4	5	6	5	6	1	2	3	4	5	6	1	2	3	4
	81	3	4	5	6	1	2	4	5	6	1	2	3	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	3	4	5	6	1	2	4	5	6	1	2	3	6	1	2	3	4	5	3	4	5	6	1	2	5	6	1	2	3	4	3	4	5	6	1	2
	82	4	5	6	1	2	3	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	2	3	4	5	6	1	5	6	1	2	3	4	3	4	5	6	1	2	1	2	3	4	5	6	4	5	6	1	2	3	2	3	4	5	6	1	2	3	4	5	6	1
	83	2	3	4	5	6	1	5	6	1	2	3	4	3	4	5	6	1	2	3	4	5	6	1	2	5	6	1	2	3	4	4	5	6	1	2	3	4	5	6	1	2	3	6	1	2	3	4	5	6	1	2	3	4	5	2	3	4	5	6	1	6	1	2	3	4	5
	84	3	4	5	6	1	2	1	2	3	4	5	6	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3	1	2	3	4	5	6	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	3	4	5	6	1	2	4	5	6	1	2	3
	85	3	4	5	6	1	2	4	5	6	1	2	3	3	4	5	6	1	2	5	6	1	2	3	4	4	5	6	1	2	3	3	4	5	6	1	2	5	6	1	2	3	4	2	3	4	5	6	1	4	5	6	1	2	3	6	1	2	3	4	5	5	6	1	2	3	4
	86	1	2	3	4	5	6	4	5	6	1	2	3	3	4	5	6	1	2	6	1	2	3	4	5	5	6	1	2	3	4	3	4	5	6	1	2	2	3	4	5	6	1	3	4	5	6	1	2	4	5	6	1	2	3	6	1	2	3	4	5	1	2	3	4	5	6
	87	1	2	3	4	5	6	5	6	1	2	3	4	4	5	6	1	2	3	1	2	3	4	5	6	1	2	3	4	5	6	4	5	6	1	2	3	6	1	2	3	4	5	2	3	4	5	6	1	5	6	1	2	3	4	2	3	4	5	6	1	3	4	5	6	1	2
	88	2	3	4	5	6	1	6	1	2	3	4	5	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3	1	2	3	4	5	6	2	3	4	5	6	1	4	5	6	1	2	3	1	2	3	4	5	6
	89	2	3	4	5	6	1	5	6	1	2	3	4	2	3	4	5	6	1	3	4	5	6	1	2	5	6	1	2	3	4	2	3	4	5	6	1	5	6	1	2	3	4	2	3	4	5	6	1	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3
	90	6	1	2	3	4	5	5	6	1	2	3	4	2	3	4	5	6	1	5	6	1	2	3	4	1	2	3	4	5	6	3	4	5	6	1	2	1	2	3	4	5	6	3	4	5	6	1	2	5	6	1	2	3	4	3	4	5	6	1	2	3	4	5	6	1	2
	91	6	1	2	3	4	5	4	5	6	1	2	3	4	5	6	1	2	3	3	4	5	6	1	2	4	5	6	1	2	3	6	1	2	3	4	5	3	4	5	6	1	2	4	5	6	1	2	3	3	4	5	6	1	2	2	3	4	5	6	1	2	3	4	5	6	1
	92	3	4	5	6	1	2	2	3	4	5	6	1	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	2	3	4	5	6	1	1	2	3	4	5	6	2	3	4	5	6	1	3	4	5	6	1	2	6	1	2	3	4	5	2	3	4	5	6	1
	93	5	6	1	2	3	4	3	4	5	6	1	2	6	1	2	3	4	5	6	1	2	3	4	5	3	4	5	6	1	2	6	1	2	3	4	5	2	3	4	5	6	1	4	5	6	1	2	3	2	3	4	5	6	1	3	4	5	6	1	2	4	5	6	1	2	3
	94	2	3	4	5	6	1	3	4	5	6	1	2	5	6	1	2	3	4	5	6	1	2	3	4	2	3	4	5	6	1	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3	5	6	1	2	3	4	1	2	3	4	5	6	4	5	6	1	2	3
	95	6	1	2	3	4	5	5	6	1	2	3	4	1	2	3	4	5	6	5	6	1	2	3	4	2	3	4	5	6	1	4	5	6	1	2	3	6	1	2	3	4	5	3	4	5	6	1	2	4	5	6	1	2	3	2	3	4	5	6	1	2	3	4	5	6	1
	96	6	1	2	3	4	5	2	3	4	5	6	1	1	2	3	4	5	6	6	1	2	3	4	5	5	6	1	2	3	4	1	2	3	4	5	6	2	3	4	5	6	1	1	2	3	4	5	6	1	2	3	4	5	6	3	4	5	6	1	2	1	2	3	4	5	6
	97	6	1	2	3	4	5	5	6	1	2	3	4	1	2	3	4	5	6	1	2	3	4	5	6	3	4	5	6	1	2	3	4	5	6	1	2	6	1	2	3	4	5	6	1	2	3	4	5	5	6	1	2	3	4	3	4	5	6	1	2	3	4	5	6	1	2
	98	5	6	1	2	3	4	4	5	6	1	2	3	1	2	3	4	5	6	3	4	5	6	1	2	1	2	3	4	5	6	3	4	5	6	1	2	5	6	1	2	3	4	2	3	4	5	6	1	6	1	2	3	4	5	1	2	3	4	5	6	1	2	3	4	5	6
	99	6	1	2	3	4	5	2	3	4	5	6	1	2	3	4	5	6	1	5	6	1	2	3	4	3	4	5	6	1	2	3	4	5	6	1	2	2	3	4	5	6	1	2	3	4	5	6	1	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6
	100	6	1	2	3	4	5	4	5	6	1	2	3	6	1	2	3	4	5	2	3	4	5	6	1	3	4	5	6	1	2	2	3	4	5	6	1	6	1	2	3	4	5	3	4	5	6	1	2	3	4	5	6	1	2	5	6	1	2	3	4	5	6	1	2	3	4
	101	3	4	5	6	1	2	3	4	5	6	1	2	1	2	3	4	5	6	1	2	3	4	5	6	3	4	5	6	1	2	1	2	3	4	5	6	2	3	4	5	6	1	5	6	1	2	3	4	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3
	102	6	1	2	3	4	5	2	3	4	5	6	1	5	6	1	2	3	4	3	4	5	6	1	2	6	1	2	3	4	5	4	5	6	1	2	3	1	2	3	4	5	6	6	1	2	3	4	5	6	1	2	3	4	5	3	4	5	6	1	2	6	1	2	3	4	5
	103	5	6	1	2	3	4	5	6	1	2	3	4	6	1	2	3	4	5	1	2	3	4	5	6	2	3	4	5	6	1	1	2	3	4	5	6	3	4	5	6	1	2	6	1	2	3	4	5	1	2	3	4	5	6	6	1	2	3	4	5	2	3	4	5	6	1
